Season,Episode,Speaker,To,Line,Location
3,5,Jeremy,Foreman,"Er, yeah, I just don't think she is that guilty. I mean I think there is a reasonable doubt.",Juror's Room
3,5,Jeremy,Jeremy,I'm in Twelve Angry Men. I'm the only one who's not angry. I'm horny. That's much nicer.,Juror's Room
3,5,Mark,Mark,"Oh what a night. We'll eat and laugh and I'll make out I think Colin Cooper's a dickhead too, when actually he's doing bloody good work with a difficult team and some very testing targets.",Living Room
3,5,Jeremy,Mark,Haha! Haha haha. Hurhurhurhur.,Living Room
3,5,Mark,Jeremy,What's funny?,Living Room
3,5,Jeremy,Mark,"Oh, nothing. Doesn't matter.",Living Room
3,5,Mark,Jeremy,Is it something to do with the case?,Living Room
3,5,Jeremy,Mark,"Er, yeah, it is, kind of.",Living Room
3,5,Mark,Jeremy,Yeah. What's going on?,Living Room
3,5,Jeremy,Mark,"It's really... honestly, it's nothing.",Living Room
3,5,Mark,Jeremy,Did the uncle show up? They haven't found the missing security tapes from Ryman's?,Living Room
3,5,Jeremy,Mark,"No, no, it's nothing like that. Anyway that doesn't matter any more because she's definitely innocent.",Living Room
3,5,Mark,Jeremy,"Is she? Why, what came out? What happened?",Living Room
3,5,Jeremy,Mark,"No, Nothing came out, it's just I got to know her a bit and it's obvious she wouldn't do something like that.",Living Room
3,5,Mark,Jeremy,You got to know her a bit?,Living Room
3,5,Jeremy,Mark,"Yeah. We bumped into each other, we've been texting, we're going to go out for a drink.",Living Room
3,5,Mark,Jeremy,"For God's sake Jeremy, you're not supposed to speak to the defendant, it's against the law.",Living Room
3,5,Jeremy,Mark,The only seat in the cafe was next to her. What was I supposed to do? Blank her? That's against the law. The law of social niceness.,Living Room
3,5,Mark,Jeremy,"Jeremy, you've got to break this off. You've got to tell her to stop texting you and that you can't meet up for a drink.",Living Room
3,5,Jeremy,Mark,"Oh right, so suddenly I can't go out drinking with the defendant. Well why not?",Living Room
3,5,Mark,Jeremy,"Well, I suppose people might think it would make you less impartial if you're trying to bone the woman you're meant to judging.",Living Room
3,5,Jeremy,Mark,"Oh that is typical. ""Jeremy can't be trusted to judge the woman he's sleeping with but... but Tony Blair can."" Yeah?",Living Room
3,5,Mark,Jeremy,Jez. it's contempt of court.,Living Room
3,5,Jeremy,Mark,"Look Mark, I'm a musician in case you'd forgotten. Yeah? I answer to a higher law, the law of, ""If it feels good, do it.""",Living Room
3,5,Mark,Jeremy,"Oh, that's a great law isn't it! What's that, Gaddafi's law?",Living Room
3,5,Jeremy,Mark,"It's the musicians' law. Colonel Gaddafi could not lay down a bass hook, Mark. That should be clear even to you. God!",Living Room
3,5,Mark,Mark,Sophie! The Sophster! Sophistry!,Living Room
3,5,Mark,Sophie,Soph! Great to see you.,Flat
3,5,Sophie,Mark,"Hi, Mark! So good to see you! How are you, you big lovely? This is lovely Dom.",Flat
3,5,Dom,Mark,Hiya.,Flat
3,5,Mark,Dom,"Hi, Dom. Really great to meet you.",Flat
3,5,Mark,Mark,"Oh great, Dom. And I suppose Dom's gonna have sex with Sophie while I film it on my camera phone.",Flat
3,5,Dom,Mark,"Oh, sorry, that's me. Sorry, I'm really gonna have to take this.",Flat
3,5,Sophie,Mark,Isn't he fab?!,Flat
3,5,Mark,Mark,"He's gay! He's obviously gay. My God, I actually have gaydar. Is he going? I hope he's going. Shutting the door might be a bit aggressive if he's not.",Flat
3,5,Sophie,Mark,So how are you?,Living Room
3,5,Mark,Sophie,"Oh, good, thanks. You look great.",Living Room
3,5,Sophie,Mark,"Thanks! Do you like my hair? Shaylee did it, she works in the juice bar with Dom. And she does Indian head massage too. God, it's orgasmic!",Living Room
3,5,Mark,Mark,Juice bar? Massage? Orgasm?! That's everything I stand against!,Living Room
3,5,Dom,Sophie,"Hey, that was Olly. He's with Jude and beautiful Laura. They want to meet up for cocktails at the Lava Lounge. What do you think?",Living Room
3,5,Sophie,Mark,"Ooh I don't know, Mark? Oh you'd love Olly, he's such a great laugh.",Living Room
3,5,Mark,Sophie,"Er, well, that sounds great, it's just I've made chicken, I've got wine. I've got DVDs. Ocean's Twelve and Meet The Fockers.",Living Room
3,5,Sophie,Mark,"Right er, we did see those at the cinema.",Living Room
3,5,Mark,Sophie,"Yeah well It's sort of like a reminiscipackage. Plus there's commentaries, outtakes... bloopers.",Living Room
3,5,Dom,Sophie,"Ooh, just come for one cocktail. Olly freaked out when I told him you were here. Oh, come on, he loves you, Soph. He'll literally puke if you don't come.",Living Room
3,5,Sophie,Mark,"What do you think, Mark? It'd be fun.",Living Room
3,5,Mark,Sophie,"Er, well, I guess I'd hate to be responsible for someone actually throwing up, so yeah, great.",Living Room
3,5,Sophie,Mark,Waheyyy!,Living Room
3,5,Mark,Mark,"You win this one, Sophie, but I will have my revenge. All day at the National Maritime Museum.",Living Room
3,5,Mark,Mark,"One cocktail. That was the arrangement. One cocktail, then home. Not four cocktails and off to a gay club.",Club
3,5,Jeremy,Mark,Oh Carla says she's sorry she couldn't make it for a drink but she'll meet us here instead.,Club
3,5,Mark,Mark,"Great. Trapped all night with the homos and the criminals. Like prison, but without even the privacy of my own cell.",Club
3,5,Sophie,Mark,"Oh Mark, if the bouncer asks, just say you're gay.",Club
3,5,Mark,Sophie,What?!,Club
3,5,Others,Mark,"You been here before, mate? You gay, pal?",Club
3,5,Mark,Mark,"Lie. Say yes, say yes.",Club
3,5,Mark,Others,"No. No, I'm not. God, sorry. I mean I did once have this thing with a- I had these feelings, but it was complicated. It was more a sort of atmosphere, nothing ever really- I mean sexuality's a sort of a spectrum isn't it, rather than a black and-",Club
3,5,Others,Mark,Go on. Fuck off. In you go.,Club
3,5,Mark,Others,"Thanks, great. There are a lot of gay guys in there tonight? Great. Brilliant.",Club
3,5,Mark,Mark,"God, how did I end up here? And will I ever be allowed to leave? Just got to ride the waves of alienation and self-loathing.",Club
3,5,Sophie,Mark,Are you having a good time?,Club
3,5,Mark,Sophie,"Oh, yeah, wicked.",Club
3,5,Dom,Jeremy,So how did you guys meet?,Club
3,5,Jeremy,Dom,"Oh, that's quite funny, actually.",Club
3,5,Carla,Dom,It was at a trial.,Club
3,5,Sophie,Carla,"Oh right, are you a lawyer?",Club
3,5,Carla,Sophie,As a matter of fact I'm the defendant.,Club
3,5,Jeremy,Sophie,And I'm on the jury!,Club
3,5,Carla,Sophie,"And the funniest part is, the trial isn't even over yet!",Club
3,5,Dom,Carla,"Oh, my God!",Club
3,5,Sophie,Carla,That is so weird!,Club
3,5,Mark,Mark,And apparently I'm just a stick in the mud for thinking their breaking the law is anything other than one of those brilliant urban jokes.,Club
3,5,Mark,Jeremy,"Jez, if I need the bog, this place, its official classification is ""gay-friendly"" yeah?",Club
3,5,Jeremy,Mark,"Yep, gay, gay-friendly.",Club
3,5,Mark,Jeremy,"Does that mean friendly gays, or friendly to the gays? 'Cause, to be honest, friendly gays sound not worse, but, you know...",Club
3,5,Jeremy,Mark,"Oh Mark, what? You think you're irresistible?!",Club
3,5,Mark,Jeremy,People... men have looked at me.,Club
3,5,Jeremy,Mark,"Yeah, well just don't go over into that corner 'cause that's where the guys who like straight acting, tubby homophobes hang out.",Club
3,5,Carla,Jeremy,"Another drink, everybody?",Club
3,5,Jeremy,Carla,Is erm...? That isn't... is that your name?,Club
3,5,Carla,Jeremy,"Oh yeah, it's a second marriage. A bit complicated.",Club
3,5,Jeremy,Carla,"Oh, right. The old magic card.",Club
3,5,Carla,Jeremy,"Well, you might think that, but I couldn't possibly comment.",Club
3,5,Jeremy,Jeremy,"God she's amazing. She sees something she wants and she takes it. None of the ""Is this mine or is it someone else's?"" crap. She probably has men queuing up.",Club
3,5,Jeremy,Carla,"You know what, Carla? I think I love you.",Club
3,5,Carla,Jeremy,You what? But you hardly know me.,Club
3,5,Jeremy,Carla,So what? I'm a musician. I think on my feet. I speak with my heart.,Club
3,5,Jeremy,Jeremy,"Yep, Jailhouse Rock.",Club
3,5,Olly,Sophie,I've got four brown bears and a couple of Foghorn Leghorns.,Club
3,5,Sophie,Mark,"Mark, are you interested?",Club
3,5,Mark,Sophie,Er well I'm not really sure I'd-,Club
3,5,Sophie,Mark,"Look I know it's not really your kind of thing, but that's what I thought before I did it and it's really good fun. I've done it a few times now, it's great.",Club
3,5,Mark,Sophie,Is there not even a slim chance that I might die?,Club
3,5,Sophie,Mark,"Mark, I had an amazing time, you'll love it. I want you to love it. It'll be a special night.",Club
3,5,Mark,Sophie,Yes. Of course. Sure.,Club
3,5,Olly,Mark,"Take a Foghorn. They've got a nice, floaty launch with a soft, crunchy landing.",Club
3,5,Mark,Mark,"So a candle stuck in a wine bottle apparently doesn't cut it any more. Now for a special night, you have to have class A drugs and... fisting.",Club
3,5,Sophie,Mark,"Mark, I'm so proud of you!",Club
3,5,Mark,Mark,"She's proud of me? For taking a little white pill of drugs? But probably if I'd fought at Goose Green, she wouldn't want to know.",Club
3,5,Dom,Sophie,We are gonna have such an amazing night.,Club
3,5,Mark,Mark,You are gonna have an amazing night. I am going to have a perfectly ordinary night. Right under your stupid nose.,Club
3,5,Jeremy,Mark,"Who'd have thought it ey? You and me out clubbing, you off your tits. I can genuinely see us eventually reminiscing about this.",Club
3,5,Mark,Jeremy,"Right yeah Jez, listen, the thing is, I didn't actually pop my pill. I'm pretending. In fact mate, I could do with a few pointers on how to be a druggie.",Club
3,5,Jeremy,Mark,"Oh Mark, why didn't you bang one?",Club
3,5,Mark,Jeremy,Because I don't want to wake up dribbling in a phone box with a trucker's penis in my ear!,Club
3,5,Jeremy,Mark,Mark that is so not the E experience. You're much more likely to wake up with depression and a sense of worthlessness.,Club
3,5,Mark,Jeremy,"But tonight, all that crap you talk when you're off your noggin, I never really listen. What do you prattle on about? And how should I say I'm feeling?",Club
3,5,Jeremy,Mark,"OK, look. Like, when you're coming up, it's kind of... Yeah? And then you're just- I mean, everything you do is just kind of... Yeah. And then when you're going down, you sort of just talk about how we're all the same but there are these systems that keep us apart and stuff.",Club
3,5,Mark,Jeremy,"OK, thanks.",Club
3,5,Sophie,Mark,"Hey, Mark. How are you doing? Are you feeling it yet?",Club
3,5,Mark,Sophie,"Oh, yeah, yeah, I'm feeling...",Club
3,5,Sophie,Mark,Really? Shall I get you some water?,Club
3,5,Mark,Sophie,"No, no, no, it's good, everything's gone sort of bubbly. It's like I'm trapped inside a giant Aero.",Club
3,5,Olly,Mark,I know exactly what you mean.,Club
3,5,Mark,Sophie,"And, and do you know what, I also think I might be getting the famous munchies.",Club
3,5,Sophie,Mark,Really? On an E? I'll get you some water.,Club
3,5,Olly,Mark,"I tell you what, me and you, we've got a connection, haven't we? Can you feel it. We're on the same wavelength, yeah?",Club
3,5,Mark,Olly,"Oh, right, yeah!",Club
3,5,Olly,Mark,"Listen to the music, man! This guy's a genius! He's bringing it up. He's bringing it up. Ooh, he's taking it down. He's taking it down. He's taking it up!",Club
3,5,Mark,Olly,Take- taking it up.,Club
3,5,Olly,Mark,Taking it up!,Club
3,5,Mark,Olly,Taking it up.,Club
3,5,Olly,Mark,Taking it down.,Club
3,5,Olly,Mark,Taking it down.,Club
3,5,Mark,Mark,This guy is literally a moron.,Club
3,5,Olly,Mark,"You're on it, man. We're on it. We're brothers.",Club
3,5,Mark,Olly,Yeah.,Club
3,5,Mark,Mark,"Oh, God, the sweaty grip of the moron.",Club
3,5,Olly,Mark,"Oooooh, yeah. You can feel it. You can feel it, can't you?",Living Room
3,5,Mark,Olly,"Yep, yeah I can still feel it.",Living Room
3,5,Mark,Mark,"Oh, God, I'm so tired. How did my house become a rave? This is probably how a squat starts. They'll never leave, and eventually they'll brick me up in my room and ownership will pass to them because a high court judge will rule me to be officially ""not living life to the max.""",Living Room
3,5,Mark,Sophie,"Soph, it's lovely, your incessant rubbing of my back, but it is starting to chafe.",Living Room
3,5,Mark,Sophie,The wine! The wine's been-,Living Room
3,5,Sophie,Mark,"Mark, you OK? You're not having a bad one?",Living Room
3,5,Mark,Mark,"Shit, too rational.",Living Room
3,5,Mark,Sophie,"Oh, yeah yeah, I'm fine. I just... I love being down here on the carpet with the stain. Look at the pattern it's making as it soaks into my genuine, pure wool carpet.",Living Room
3,5,Carla,Jeremy,Do you think I should go and get me stuff out from...,Living Room
3,5,Jeremy,Jeremy,"What? She wants to talk normally after what we just did? I mean, I like edgy sex, but where was the humanity?",Living Room
3,5,Carla,Jeremy,Hey! Check out the easy pickings.,Living Room
3,5,Jeremy,Carla,Yeah? Don't you think..,Living Room
3,5,Carla,Jeremy,"We could blow this together, yeah?",Living Room
3,5,Jeremy,Carla,Do you think? I mean-,Living Room
3,5,Carla,Jeremy,"Don't worry about him, he's probably a banker on 300K.",Living Room
3,5,Jeremy,Carla,Yeah I think he actually works in a juice bar.,Living Room
3,5,Carla,Jeremy,Whatever.,Living Room
3,5,Jeremy,Carla,"So, about the case. Um, just between us, the credit cards, that was you, was it?",Living Room
3,5,Carla,Jeremy,"No, Jez. That's the funny thing. I wasn't even around for those. I was in Lincoln raking in a bit on a housing benefit scam.",Living Room
3,5,Jeremy,Carla,"Brilliant. Ooh, nasty scar.",Living Room
3,5,Carla,Jeremy,"Yeah. Bit of a bitch fight one night in Sunderland. Still, you want to see the other girl, 'cause she can't see you eh, not now!",Living Room
3,5,Jeremy,Carla,Brilliant.,Living Room
3,5,Jeremy,Jeremy,"Oh, fuck. This is getting a bit too real. Just keep kissing. If we're kissing, she can't say scary stuff.",Living Room
3,5,Mark,Mark,"Look at these drop-outs. They think they're having fun. If we were agricultural workers, the day would already be half gone.",Living Room
3,5,Mark,Sophie,"Are you all right, Soph?",Living Room
3,5,Sophie,Mark,"I don't know. The room's going a bit spinny, and a think I might, erm... I burped some sick. Can you get me out of here, Mark?",Living Room
3,5,Mark,Sophie,"OK. OK. What you need is some peace and quiet, and some rest. And a cup of tea and some toast with peanut butter.",Living Room
3,5,Sophie,Mark,Oh that sounds nice.,Living Room
3,5,Olly,Sophie,"Hey Soph, where you going? We're going to have a spliff. Say hello to my little friend hehehe.",Living Room
3,5,Mark,Olly,She's going to bed. She doesn't want any more of your drugs.,Living Room
3,5,Mark,Sophie,"You just have a nice lie-down there Soph. I'll bring the tea and toast through in a minute, OK?",Mark's Room
3,5,Carla,Jeremy,"Listen, do you wanna...",Living Room
3,5,Jeremy,Carla,Again? Already?,Living Room
3,5,Carla,Jeremy,"Yeah. I'm in the mood for celebrating. Another few hours, and I'm going to be free as a bird.",Living Room
3,5,Jeremy,Jeremy,"Oh, no. She's going to go free and come and live here, and we'll have to do horrible sex and go carjacking together.",Living Room
3,5,Mark,Olly,"Right, OK that's it, turn the music down. You can stop smoking your drugs. I'm making tea and toast for Sophie. I'm putting on Radio 4. Everything's normal. I'm not really high on drugs, so you can stop talking your nonsense on my time.",Living Room
3,5,Olly,Mark,"Whoa, what's the problem, man? Can't we just chill?",Living Room
3,5,Mark,Olly,"No, you can't. You've been chilling long enough. This is reality calling.",Living Room
3,5,Olly,Mark,But what about you and me? The bond?,Living Room
3,5,Mark,Olly,"There is no bond. You're not a bad person, but I'm afraid to say you are a moron. Now pull your socks up and get your shoes on. Come on, all of you.",Living Room
3,5,Olly,Mark,"Oh, man!",Living Room
3,5,Mark,Olly,"Listen, while we're at it, there are systems for a reason in this world. Economic stability, interest rates, growth. It's not all a conspiracy to keep you in little boxes. All right? It's only the miracle of consumer capitalism that means you're not lying in your own shit, dying at forty-three with rotten teeth, and a little pill with a chicken on it is not going to change that. Now come on. Fuck off!",Living Room
3,5,Jeremy,Jeremy,"Bollocks. She's going to go free, free to come round and cut me from ear to ear unless I do her evil doings with her.",Juror's Room
3,5,Foreman,Jurors,"So, maybe if we go over the arguments one last time, then see if one of us will change our minds.",Juror's Room
3,5,Jeremy,Foreman,Why bother? We're never going to agree. She's going to get off.,Juror's Room
3,5,Foreman,Jeremy,"Well, no, actually, because the judge has ruled he'll accept a majority verdict. So if just a couple of your lot will consider joining us, then we can convict.",Juror's Room
3,5,Jeremy,Jeremy,"Shit. Could I do this? She is technically innocent. But, really, she's totally guilty. Plus, women's prison, it's probably like one long hen night.",Juror's Room
3,5,Jeremy,Foreman,"Well, actually, I was thinking, I've had quite a big think about everything and, um, I think I've changed my mind.",Juror's Room
3,5,Jurors,Jeremy,Why? The security footage?,Juror's Room
3,5,Jeremy,Jurors,"Partially, but basically, I accidentally got talking to her in a club. I know I shouldn't have, but it turns out she does this sort of thing all the time. She's a fraudster.",Juror's Room
3,5,Foreman,Jeremy,"No, we can't admit this. That's grounds for a mistrial.",Juror's Room
3,5,Jeremy,Foreman,"OK, sure. If you want. Say it's a mistrial, go crying to Daddy. But look, maybe I didn't play by the rules this time. Maybe I am a bit of a maverick, but I think I've got this case pretty much solved. And, yes, I can apologise for how I've done that, but I could never apologise for telling the truth. And the truth is that this woman is evil! And if we let her go today, we are going to be responsible for whatever she does, so help me God, and let the Lord be my witness!",Juror's Room
3,5,Jurors,Foreman,"OK, I buy it. Let's just say guilty.",Juror's Room
3,5,Jurors,Foreman,"Yeah, I'm with him.",Juror's Room
3,5,Jeremy,Jeremy,"Oh, yeah, justice is done. Not actual justice, but what I wanted to happen, which is basically the same thing.",Juror's Room
3,5,Sophie,Mark,"God, my head feels like a coconut someone scraped out from the inside.",Outside
3,5,Mark,Sophie,"Shit, yeah, I know how you feel like a big sort of coconut with a brain inside it. Whoops. Sorry, I'd better...",Outside
3,5,Mark,Johnson,Hello?,Outside
3,5,Johnson,Mark,"Mark, this is Alan. I've just spoken to Colin Cooper. He's pissing blood. Apparently, Sophie's pulled another sickie. It's getting out of hand. Call her, talk to her, do what you need to do. She's right on the bloody precipice.",Outside
3,5,Mark,Johnson,OK.,Outside
3,5,Mark,Mark,"Come on, Mark, do it. You're Sugar, you're Trump, you're Rommel.",Outside
3,5,Sophie,Mark,It's been really great seeing you. And thanks for coming to the club and everything. I know it's not really your thing so I just want you to know I really appreciate it.,Outside
3,5,Mark,Sophie,"I- Thanks. Soph Before you go, there's something I need to say.",Outside
3,5,Sophie,Mark,Yeah?,Outside
3,5,Mark,Sophie,It's just well... you've- you've really got to pull your socks up at work.,Outside
3,5,Sophie,Mark,What?,Outside
3,5,Mark,Sophie,"You've got to stop pulling sickies and screwing around, Sophie. Johnson says.",Outside
3,5,Sophie,Mark,"Oh Mark, what the fuck?! My head's in pieces, I don't need this.",Outside
3,5,Mark,Sophie,"No, no Sophie it's just, if you want to be a major player, you've got to apply yourself more and be more punctual. Hug?",Outside
3,5,Mark,Mark,"We'll laugh about this. Definitely. Unless it kills the relationship stone dead, which it probably will.",Outside
3,6,Mark,Jeremy,So I think I'm definitely gonna propose to Sophie.,Pub
3,6,Jeremy,Mark,"Propose? To Sophie? Oh my God, this is massive!",Pub
3,6,Jeremy,Jeremy,"How does it affect me? Shit, I can't manage on my own. He knows what lottery numbers we do. I'll have to do lucky dips. I'm never gonna win on a lucky dip.",Pub
3,6,Jeremy,Mark,"I mean, but why? I didn't think things were going all that well.",Pub
3,6,Mark,Jeremy,"Exactly, she's in Bristol, we hardly ever see each other and when we do we argue. She's slipping through my fingers.",Pub
3,6,Jeremy,Mark,So therefore you must get married?,Pub
3,6,Mark,Jeremy,I need to make a statement. Are you aiming for the bullseye?,Pub
3,6,Jeremy,Mark,"Yeah, of course I am, it's the best thing on the board.",Pub
3,6,Mark,Jeremy,No it isn't.,Pub
3,6,Jeremy,Mark,"Mark, just look at it, it's tiny, it's red. It's right in the bloody middle, course it's the best thing on the board.",Pub
3,6,Mark,Jeremy,"I'm going to take her to a four-star hotel in Somerset, the Quantocks, and ask her to marry me. Now's the time, I must strike soon.",Pub
3,6,Jeremy,Mark,Why?,Pub
3,6,Mark,Jeremy,"Well not because the hotel mega deal vouchers from the Sunday Times expire at the end of the month, that doesn't enter into it. Another mega deal will come along in some national newspaper eventually and Mr Patel saves me the vouchers, in fact I've got enough for two bloody rooms, so if it all goes pear shaped I can always-",Pub
3,6,Jeremy,Mark,You've got enough for two rooms?,Pub
3,6,Mark,Jeremy,No.,Pub
3,6,Jeremy,Mark,"Oh come on Mark, I could take Big Suze, break the log jam for us, weekend in the Boondocks.",Pub
3,6,Mark,Jeremy,"Quantocks. No Jez, no, I'm gonna propose. Really this has to be a solo mission.",Pub
3,6,Jeremy,Mark,"Mark, think about it. What if she says no? You'll be trapped in an emotional shit-storm, you're gonna need back up.",Pub
3,6,Mark,Jeremy,Look I suppose if you want you can ask her.,Pub
3,6,Jeremy,Mark,Cool. If she can't make it I'll just take Super Hans.,Pub
3,6,Mark,Jeremy,"No Jeremy, no way!",Pub
3,6,Jeremy,Mark,"I'm kidding. Bloody hell Mark, give me some credit.",Pub
3,6,Super Hans,Jeremy,Weekend in the Quantocks!,Outside
3,6,Jeremy,Super Hans,"Yeah, are you sure this is cool? I mean we'll have to steer clear of Mark.",Outside
3,6,Super Hans,Jeremy,"The abdominizer? Don't worry about him, totally different time scheme. We'll be hitting the sack while he's still getting his morning horn off the FT.",Outside
3,6,Jeremy,Super Hans,Yeah well I suppose it's a good chance to get away and do the demo.,Outside
3,6,Super Hans,Jeremy,"Exactly. There you go chief, have a suck on that sauce bottle.",Outside
3,6,Jeremy,Super Hans,"Yeah, living it large on the mini bar while Big Suze is playing the bloody Peter's Friends drinking game with Hugo and Otto and Rozzle and Nozzle.",Outside
3,6,Super Hans,Jeremy,Too right.,Outside
3,6,Jeremy,Super Hans,You not having one?,Outside
3,6,Super Hans,Jeremy,"Nah mate, not for me, I'm cleaning up. Kicking everything from the PCP to the lattes. Going straight edge, doctor's orders.",Outside
3,6,Jeremy,Super Hans,"You're kicking... everything? All right, but you don't mind me...?",Outside
3,6,Super Hans,Jeremy,"Nah mate, nah. You have your fun. Cold beer and a nice little fucking smoke, don't let me stop ya.",Outside
3,6,Jeremy,Super Hans,"Right, OK.",Outside
3,6,Jeremy,Jeremy,"Yeah, I'll give him about five minutes.",Outside
3,6,Super Hans,Jeremy,"You'll stay strong for me though yeah? Promise me, whatever happens, no drugs, yeah?",Outside
3,6,Jeremy,Super Hans,"No, sure mate, yeah. Well, I'm on it. Right well let's crack on.",Outside
3,6,Super Hans,Jeremy,"Don't say crack Jez, yeah? Please, not now. Cos you saying crack makes me think about crack and I love crack, so can you not say crack?",Outside
3,6,Mark,Sophie,Can't believe the restaurant didn't have a record of my booking.,Quantocks
3,6,Sophie,Mark,"I think we should just choose somewhere now, anywhere, I'm tired.",Quantocks
3,6,Mark,Sophie,"Well maybe we should have gone to the place with all, hanging plants.",Quantocks
3,6,Sophie,Mark,I thought you didn't want to go there?,Quantocks
3,6,Mark,Sophie,Well I thought you didn't like it 'cause when we looked at the menu you kind of wrinkled your nose.,Quantocks
3,6,Sophie,Mark,Did I? I don't think so.,Quantocks
3,6,Mark,Mark,"She definitely did. Must maintain good relations. Can't propose in bad odour. Jesus, thirty-three percent of our mini-break weekend has already gone, everything's got to be perfect for the big moment.",Quantocks
3,6,Sophie,Mark,"Look, let's just go anywhere, yeah?",Quantocks
3,6,Mark,Sophie,"Well, what about here?",Quantocks
3,6,Sophie,Mark,Er... do you think? It looks a bit...,Quantocks
3,6,Mark,Sophie,"Yeah, sure.",Quantocks
3,6,Mark,Mark,"No, no, I don't know what your inexpressible criteria are. Why don't you tell me the secret fucking formula?",Quantocks
3,6,Sophie,Mark,Why don't we go back to the place with the weird menus?,Quantocks
3,6,Mark,Sophie,"Oh, back? No no, we can't go back, we've gotta push on. Push on to Moscow. I'll just see if there- there might be something in one of the guides.",Quantocks
3,6,Sophie,Mark,"Oh Mark put away the guides, I wanna have a real experience, I wanna go to the places no one goes.",Quantocks
3,6,Mark,Sophie,"Well I think there's probably a reason why no one goes to the places no one goes, they're overpriced and have poor service.",Quantocks
3,6,Sophie,Mark,Oh Mark can we just try and leave the guides out of it and try and experience this bloody town!,Quantocks
3,6,Mark,Mark,"Oh great, she's posted a book. And I suppose I'm supposed to find that incredibly charming and French. Well it's not, it's a waste of £8.99 but I've got to grin and take it 'cause it's the proposal weekend.",Quantocks
3,6,Jeremy,Jeremy,"Great, weekend with a junkie going cold turkey. I should just leave him. What's the worst that could happen? He could die, that would be quite bad.",Hotel
3,6,Super Hans,Jeremy,Give us a sip?,Hotel
3,6,Jeremy,Super Hans,Hans.,Hotel
3,6,Super Hans,Jeremy,"Just a sip, and a toke, and a line, yeah?",Hotel
3,6,Jeremy,Super Hans,"No. Come on mate, I'm not gonna give you any intoxicants. You made me promise.",Hotel
3,6,Super Hans,Jeremy,"Yeah I know but... that was before. I wasn't thinking straight, was I? Head was filled with bloody mumbo-jumbo weren't it? But it's all become very, very clear to me now Jez. I want some drugs.",Hotel
3,6,Jeremy,Super Hans,"No mate, no.",Hotel
3,6,Super Hans,Jeremy,"You stingy bastard. You're mean, and you're fat and ugly and stupid.",Hotel
3,6,Jeremy,Super Hans,There's no need to be nasty.,Hotel
3,6,Super Hans,Jeremy,Yeah well I'll stop being nasty when you just let me have a bit of fun you... yoghurt cock!,Hotel
3,6,Jeremy,Big Suze,"Hey Big Suze, how you doing?",Hotel
3,6,Super Hans,Jeremy,"Never fucking mind about her, just give me a bang on that pipe. Cut me out a couple of...",Hotel
3,6,Jeremy,Big Suze,"Yeah no, nothing much just you know hanging out, chilling. Yeah that would be nice, cool, cool cool coolio.",Hotel
3,6,Jeremy,Super Hans,"That was big Suze, guess what? She's coming over after all.",Hotel
3,6,Super Hans,Jeremy,"Yeah that's terrific mate, brilliant news, fantastic.",Hotel
3,6,Jeremy,Super Hans,"Super Hans, are you trying to skin up with your feet again? Because it doesn't work does it? It just makes a mess.",Hotel
3,6,Mark,Sophie,"So, this is nice.",Restaurant
3,6,Sophie,Mark,It's lovely.,Restaurant
3,6,Mark,Mark,"This isn't lovely, this is horrible. All the people's food looks awful. Our big engagement dinner in the Quantocks is gonna be terrible, I want to cry. Oh my God, we're not saying anything, we've got nothing to say, we've skipped twenty years, we're one of those couples you see. Gotta say something, anything!",Restaurant
3,6,Mark,Sophie,"So, what do you think of the... chairs? Quite... OK aren't they?",Restaurant
3,6,Sophie,Mark,"Yeah, they're, um, pretty OK chairs.",Restaurant
3,6,Gerrard,Sophie,"Excuse me, do you have a light?",Restaurant
3,6,Sophie,Gerrard,"Oh I'm sorry, we don't smoke.",Restaurant
3,6,Isabelle,Sophie,"He thinks I hide his lighter. Now, do I look like the sort of woman who'd hide her husband's cigarette lighter?",Restaurant
3,6,Sophie,Isabelle,"No, not at all.",Restaurant
3,6,Gerrard,Sophie,"She also doesn't look like the sort of person who'd strangle a cat, but I haven't seen Castro in four days.",Restaurant
3,6,Mark,Mark,"Spider senses tingling, there's something wrong with them. What is it? Booze? Drugs? Sex? Mental health issues?",Restaurant
3,6,Mark,Sophie,"Sophie, are you all right with this, because if you're not we can always-",Restaurant
3,6,Sophie,Mark,"No, I'm fine. It'll be nice to talk to some real people.",Restaurant
3,6,Mark,Mark,She goes looking for fun after just a minute of uncomfortable silence. Well you better get used to it honey because when we're married there'll be a lot more where that came from.,Restaurant
3,6,Big Suze,Jeremy,It was nice at first...,Quantocks
3,6,Jeremy,Jeremy,"God she's come down to see me, this is amazing, walking in the grounds of a country hotel. If there wasn't a junkie in my room shitting and retching and hurling, it would be like Pride & Prejudice or something.",Quantocks
3,6,Big Suze,Jeremy,"I just took a look around and I thought really, is this me?",Quantocks
3,6,Jeremy,Jeremy,"Ooh, wasn't listening, just keeping saying general words, should be OK.",Quantocks
3,6,Jeremy,Big Suze,"Shit yeah, God. I sometimes think stuff like that. You know, kind of, deep stuff, shit, in your head.",Quantocks
3,6,Big Suze,Jeremy,Exactly.,Quantocks
3,6,Jeremy,Super Hans,Hi Super Hans.,Quantocks
3,6,Super Hans,Jeremy,"Come back, please come back! I've got a monkey on my back dude, the size of King Kong! I'm being fucked by King Kong!",Quantocks
